zip_code,state_code,service_type,avg_price,min_price,max_price
78661,TX,Armed Guard,29.29,26.62,31.95
78661,TX,Executive Protection,73.02,58.34,87.7
78662,TX,Unarmed Guard,34.27,18.87,49.68
78662,TX,Armed Guard,44.67,22.01,67.33
78662,TX,Executive Protection,50.33,43.27,57.38
78663,TX,Unarmed Guard,31.57,18.1,45.04
78663,TX,Armed Guard,49.84,39.67,60.0
78663,TX,Executive Protection,64.18,42.49,85.87
78664,TX,Unarmed Guard,24.05,19.72,28.39
78664,TX,Armed Guard,36.33,33.66,39.01
78664,TX,Executive Protection,72.19,56.96,87.42
78666,TX,Unarmed Guard,24.04,18.72,29.36
78666,TX,Armed Guard,32.63,23.31,41.96
78666,TX,Executive Protection,63.73,42.45,85.01
78669,TX,Unarmed Guard,39.42,18.91,59.92
78669,TX,Armed Guard,51.3,30.41,72.19
78669,TX,Executive Protection,73.27,53.47,93.07
78670,TX,Unarmed Guard,24.65,18.91,30.4
78670,TX,Armed Guard,27.37,23.22,31.52
78670,TX,Executive Protection,60.18,52.9,67.46
78671,TX,Unarmed Guard,25.14,19.46,30.82
78671,TX,Armed Guard,46.37,37.01,55.73
78671,TX,Executive Protection,66.32,44.07,88.57
78672,TX,Unarmed Guard,27.08,18.2,35.97
78672,TX,Armed Guard,52.0,31.57,72.44
78672,TX,Executive Protection,72.67,51.09,94.25
78673,TX,Unarmed Guard,41.28,19.74,62.82
78673,TX,Armed Guard,39.78,33.8,45.76
78673,TX,Executive Protection,60.85,41.93,79.78
78674,TX,Unarmed Guard,36.58,18.29,54.87
78674,TX,Armed Guard,44.61,21.79,67.44
78674,TX,Executive Protection,83.95,59.66,108.24
78676,TX,Unarmed Guard,38.71,19.25,58.16
78676,TX,Armed Guard,46.07,26.82,65.33
78676,TX,Executive Protection,60.75,53.1,68.41
78681,TX,Unarmed Guard,34.9,19.13,50.68
78681,TX,Armed Guard,50.59,33.2,67.97
78681,TX,Executive Protection,69.49,57.52,81.47
78744,TX,Unarmed Guard,32.76,19.91,45.61
78744,TX,Armed Guard,39.42,25.19,53.65
78744,TX,Executive Protection,62.01,53.9,70.12
78705,TX,Unarmed Guard,31.15,19.56,42.74
78705,TX,Armed Guard,29.97,25.83,34.12
78705,TX,Executive Protection,64.1,58.6,69.6
78704,TX,Unarmed Guard,41.24,18.86,63.62
78704,TX,Armed Guard,41.23,32.92,49.55
78704,TX,Executive Protection,53.18,41.0,65.36
78757,TX,Unarmed Guard,23.78,19.39,28.17
78757,TX,Armed Guard,56.97,39.72,74.22
78757,TX,Executive Protection,66.49,49.86,83.12
78758,TX,Unarmed Guard,21.65,18.97,24.33
78758,TX,Armed Guard,53.55,37.44,69.65
78758,TX,Executive Protection,67.26,46.53,87.99
78749,TX,Unarmed Guard,42.26,19.77,64.75
78749,TX,Armed Guard,43.45,32.38,54.52
78749,TX,Executive Protection,55.03,40.01,70.06
78701,TX,Unarmed Guard,21.97,18.03,25.91
78701,TX,Armed Guard,28.77,21.69,35.85
78701,TX,Executive Protection,62.33,46.14,78.51
78710,TX,Unarmed Guard,25.86,18.33,33.4
78710,TX,Armed Guard,43.16,23.81,62.52
78710,TX,Executive Protection,64.81,43.66,85.96
78745,TX,Unarmed Guard,38.99,19.26,58.71
78745,TX,Armed Guard,48.86,35.23,62.48
78745,TX,Executive Protection,59.76,56.43,63.09
78746,TX,Unarmed Guard,23.36,19.55,27.17
78746,TX,Armed Guard,31.86,23.94,39.78
78746,TX,Executive Protection,63.29,54.72,71.86
78729,TX,Unarmed Guard,25.51,18.05,32.97
78729,TX,Armed Guard,27.47,21.65,33.29
78729,TX,Executive Protection,59.42,55.47,63.37
78759,TX,Unarmed Guard,41.76,19.13,64.39
78759,TX,Armed Guard,49.54,30.89,68.18
78759,TX,Executive Protection,69.08,50.4,87.75
78752,TX,Unarmed Guard,37.84,19.58,56.11
78752,TX,Armed Guard,48.8,33.4,64.2
78752,TX,Executive Protection,63.17,42.34,83.99
78731,TX,Unarmed Guard,35.51,19.74,51.27
78731,TX,Armed Guard,52.38,34.73,70.04
78731,TX,Executive Protection,68.61,48.48,88.74
78734,TX,Unarmed Guard,31.5,19.75,43.25
78734,TX,Armed Guard,50.02,33.1,66.94
78734,TX,Executive Protection,61.19,50.19,72.18
78703,TX,Unarmed Guard,31.09,18.44,43.73
78703,TX,Armed Guard,48.4,32.11,64.7
78703,TX,Executive Protection,61.99,43.01,80.96
78801,TX,Unarmed Guard,40.22,19.85,60.58
78801,TX,Armed Guard,37.31,25.96,48.66
78801,TX,Executive Protection,53.49,50.17,56.81
78827,TX,Unarmed Guard,41.71,18.61,64.82
78827,TX,Armed Guard,38.43,23.64,53.23
78827,TX,Executive Protection,70.38,45.92,94.84
78828,TX,Unarmed Guard,40.7,19.73,61.66
78828,TX,Armed Guard,31.72,22.0,41.43
78828,TX,Executive Protection,64.34,56.79,71.88
78829,TX,Unarmed Guard,25.82,18.93,32.72
78829,TX,Armed Guard,39.35,27.13,51.56
78829,TX,Executive Protection,54.01,43.47,64.55
78830,TX,Unarmed Guard,41.49,18.93,64.04
78830,TX,Armed Guard,59.78,38.84,80.72
78830,TX,Executive Protection,66.35,48.91,83.79
78832,TX,Unarmed Guard,23.29,18.32,28.25
78832,TX,Armed Guard,32.29,26.63,37.95
78832,TX,Executive Protection,54.95,40.13,69.76
78833,TX,Unarmed Guard,28.82,18.2,39.44
78833,TX,Armed Guard,50.41,30.67,70.15
78833,TX,Executive Protection,61.03,46.47,75.59
78834,TX,Unarmed Guard,31.04,19.74,42.34
78834,TX,Armed Guard,34.98,26.98,42.97
78834,TX,Executive Protection,57.86,54.64,61.08
78837,TX,Unarmed Guard,26.13,18.64,33.63
78837,TX,Armed Guard,47.55,30.99,64.12
78837,TX,Executive Protection,79.08,56.56,101.6
78838,TX,Unarmed Guard,32.12,18.19,46.05
78838,TX,Armed Guard,50.28,28.48,72.08
78838,TX,Executive Protection,64.85,45.37,84.32
78839,TX,Unarmed Guard,43.27,18.76,67.78
78839,TX,Armed Guard,56.73,32.65,80.81
78839,TX,Executive Protection,54.63,42.75,66.51
78840,TX,Unarmed Guard,28.03,19.92,36.13
78840,TX,Armed Guard,47.79,23.09,72.48
78840,TX,Executive Protection,58.15,54.65,61.64
78850,TX,Unarmed Guard,24.46,19.47,29.45
78850,TX,Armed Guard,48.51,26.66,70.36
78850,TX,Executive Protection,62.4,41.64,83.15
78852,TX,Unarmed Guard,37.57,19.11,56.03
78852,TX,Armed Guard,46.02,31.66,60.37
78852,TX,Executive Protection,58.76,41.3,76.21
78860,TX,Unarmed Guard,28.96,19.23,38.69
78860,TX,Armed Guard,38.74,35.58,41.89
78860,TX,Executive Protection,59.1,51.99,66.2
78861,TX,Unarmed Guard,40.87,18.47,63.27
78861,TX,Armed Guard,32.87,21.07,44.68
78861,TX,Executive Protection,71.64,58.14,85.14
78870,TX,Unarmed Guard,40.2,18.79,61.61
78870,TX,Armed Guard,30.68,24.61,36.75
78870,TX,Executive Protection,68.41,48.11,88.7
78871,TX,Unarmed Guard,38.76,18.54,58.99
78871,TX,Armed Guard,29.48,25.54,33.41
78871,TX,Executive Protection,72.57,55.96,89.19
78872,TX,Unarmed Guard,39.04,18.39,59.7
78872,TX,Armed Guard,49.43,28.17,70.69
78872,TX,Executive Protection,66.88,47.06,86.69
78873,TX,Unarmed Guard,29.28,18.06,40.49
78873,TX,Armed Guard,26.58,23.4,29.77
78873,TX,Executive Protection,52.47,43.48,61.45
78877,TX,Unarmed Guard,26.31,18.15,34.47
78877,TX,Armed Guard,45.7,24.73,66.66
78877,TX,Executive Protection,64.61,41.25,87.97
78879,TX,Unarmed Guard,42.53,19.4,65.65
78879,TX,Armed Guard,41.49,29.69,53.29
78879,TX,Executive Protection,72.01,59.39,84.63
78880,TX,Unarmed Guard,42.29,19.43,65.16
78880,TX,Armed Guard,60.92,36.49,85.34
78880,TX,Executive Protection,67.81,45.77,89.85
78881,TX,Unarmed Guard,41.2,19.5,62.9
78881,TX,Armed Guard,37.83,28.51,47.16
78881,TX,Executive Protection,68.65,53.24,84.07
78883,TX,Unarmed Guard,40.19,19.16,61.22
78883,TX,Armed Guard,38.73,30.88,46.59
78883,TX,Executive Protection,54.15,47.83,60.47
78884,TX,Unarmed Guard,36.51,19.78,53.25
78884,TX,Armed Guard,64.2,39.92,88.48
78884,TX,Executive Protection,68.96,44.1,93.81
78885,TX,Unarmed Guard,37.32,19.27,55.38
78885,TX,Armed Guard,40.97,21.13,60.8
78885,TX,Executive Protection,63.46,55.54,71.38
78886,TX,Unarmed Guard,34.0,18.47,49.54
78886,TX,Armed Guard,56.5,31.9,81.1
78886,TX,Executive Protection,62.33,56.38,68.28
78931,TX,Unarmed Guard,32.82,19.83,45.8
78931,TX,Armed Guard,53.33,35.36,71.3
78931,TX,Executive Protection,66.13,45.35,86.91
78932,TX,Unarmed Guard,26.59,19.74,33.44
78932,TX,Armed Guard,47.27,39.24,55.31
78932,TX,Executive Protection,66.56,43.5,89.62
78933,TX,Unarmed Guard,34.33,18.4,50.26
78933,TX,Armed Guard,46.04,23.7,68.38
78933,TX,Executive Protection,63.42,41.94,84.9
78934,TX,Unarmed Guard,28.65,19.41,37.88
78934,TX,Armed Guard,46.9,31.09,62.71
78934,TX,Executive Protection,65.21,57.47,72.95
78938,TX,Unarmed Guard,38.31,18.61,58.02
78938,TX,Armed Guard,43.0,27.15,58.84
78938,TX,Executive Protection,67.02,48.4,85.64
78940,TX,Unarmed Guard,31.25,19.35,43.15
78940,TX,Armed Guard,37.87,32.79,42.95
78940,TX,Executive Protection,70.45,54.32,86.59
78941,TX,Unarmed Guard,32.34,18.09,46.59
78941,TX,Armed Guard,35.26,26.74,43.78
78941,TX,Executive Protection,60.82,43.54,78.11
78942,TX,Unarmed Guard,40.88,18.98,62.79
78942,TX,Armed Guard,32.29,27.04,37.53
78942,TX,Executive Protection,61.01,53.6,68.43
78944,TX,Unarmed Guard,28.38,18.83,37.94
78944,TX,Armed Guard,43.96,31.78,56.14
78944,TX,Executive Protection,63.71,55.64,71.77
78945,TX,Unarmed Guard,21.69,19.09,24.29
78945,TX,Armed Guard,38.32,30.73,45.91
78945,TX,Executive Protection,61.05,55.97,66.13
78946,TX,Unarmed Guard,23.84,18.04,29.64
78946,TX,Armed Guard,56.64,35.54,77.74
78946,TX,Executive Protection,63.07,50.88,75.25
78947,TX,Unarmed Guard,32.43,18.29,46.57
78947,TX,Armed Guard,39.04,31.05,47.04
78947,TX,Executive Protection,64.66,47.14,82.18
78948,TX,Unarmed Guard,40.39,18.5,62.28
78948,TX,Armed Guard,40.17,32.86,47.48
78948,TX,Executive Protection,72.87,55.96,89.78
78950,TX,Unarmed Guard,25.37,18.05,32.7
78950,TX,Armed Guard,51.68,28.56,74.81
78950,TX,Executive Protection,62.91,56.64,69.17
78956,TX,Unarmed Guard,23.41,19.38,27.43
78956,TX,Armed Guard,34.25,25.14,43.36
78956,TX,Executive Protection,62.97,44.04,81.89
78952,TX,Unarmed Guard,44.37,19.7,69.05
78952,TX,Armed Guard,39.01,28.28,49.74
78952,TX,Executive Protection,68.8,52.2,85.39
78953,TX,Unarmed Guard,38.37,19.22,57.51
78953,TX,Armed Guard,36.27,30.89,41.65
78953,TX,Executive Protection,60.05,43.66,76.45
78954,TX,Unarmed Guard,33.07,19.34,46.8
78954,TX,Armed Guard,53.57,34.88,72.26
78954,TX,Executive Protection,62.15,42.44,81.85
78957,TX,Unarmed Guard,33.75,19.05,48.46
78957,TX,Armed Guard,42.43,38.85,46.0
78957,TX,Executive Protection,56.02,52.59,59.46
78959,TX,Unarmed Guard,41.17,19.5,62.83
78959,TX,Armed Guard,52.42,32.98,71.86
78959,TX,Executive Protection,57.62,54.64,60.6
78960,TX,Unarmed Guard,32.01,18.34,45.68
78960,TX,Armed Guard,35.82,30.17,41.47
78960,TX,Executive Protection,55.01,50.87,59.14
78962,TX,Unarmed Guard,31.35,18.08,44.61
78962,TX,Armed Guard,48.98,24.96,73.0
78962,TX,Executive Protection,67.39,48.73,86.05
79001,TX,Unarmed Guard,34.29,18.6,49.99
79001,TX,Armed Guard,42.12,34.93,49.31
79001,TX,Executive Protection,71.89,56.67,87.12
79079,TX,Unarmed Guard,42.76,18.49,67.03
79079,TX,Armed Guard,45.74,25.36,66.13
79079,TX,Executive Protection,72.65,57.9,87.4
79003,TX,Unarmed Guard,41.6,19.65,63.55
79003,TX,Armed Guard,46.87,23.49,70.26
79003,TX,Executive Protection,78.14,56.61,99.68
79005,TX,Unarmed Guard,25.14,19.41,30.87
79005,TX,Armed Guard,54.74,37.95,71.52
79005,TX,Executive Protection,53.86,46.17,61.55
79007,TX,Unarmed Guard,41.93,19.34,64.52
79007,TX,Armed Guard,36.0,31.32,40.67
79007,TX,Executive Protection,70.91,46.77,95.05
79009,TX,Unarmed Guard,43.47,19.83,67.12
79009,TX,Armed Guard,47.79,26.81,68.77
79009,TX,Executive Protection,58.68,43.11,74.25
79010,TX,Unarmed Guard,37.06,18.59,55.53
79010,TX,Armed Guard,32.0,27.67,36.33
79010,TX,Executive Protection,65.34,56.19,74.49
79092,TX,Unarmed Guard,30.18,18.91,41.46
79092,TX,Armed Guard,30.96,22.24,39.67
79092,TX,Executive Protection,49.29,41.57,57.01
79011,TX,Unarmed Guard,25.03,18.45,31.61
79011,TX,Armed Guard,41.01,38.31,43.72
79011,TX,Executive Protection,75.09,51.98,98.2
79059,TX,Unarmed Guard,22.37,18.41,26.34
79059,TX,Armed Guard,41.37,37.24,45.51
79059,TX,Executive Protection,51.22,46.31,56.12
79012,TX,Unarmed Guard,23.9,19.29,28.52
79012,TX,Armed Guard,59.41,35.94,82.89
79012,TX,Executive Protection,79.48,55.82,103.13
79013,TX,Unarmed Guard,34.92,18.82,51.03
79013,TX,Armed Guard,30.24,25.21,35.27
79013,TX,Executive Protection,49.78,46.0,53.56
79014,TX,Unarmed Guard,39.55,19.73,59.37
79014,TX,Armed Guard,43.71,37.35,50.07
79014,TX,Executive Protection,57.47,44.57,70.37
79015,TX,Unarmed Guard,30.19,18.14,42.23
79015,TX,Armed Guard,63.77,39.67,87.87
79015,TX,Executive Protection,54.48,43.31,65.65
79018,TX,Unarmed Guard,21.8,18.99,24.62
79018,TX,Armed Guard,51.22,30.8,71.64
79018,TX,Executive Protection,58.37,49.2,67.53
79019,TX,Unarmed Guard,22.94,19.12,26.76
79019,TX,Armed Guard,44.51,23.12,65.89
79019,TX,Executive Protection,68.48,59.36,77.61
79021,TX,Unarmed Guard,36.68,19.39,53.97
79021,TX,Armed Guard,62.5,39.77,85.23
79021,TX,Executive Protection,68.79,59.96,77.62
79022,TX,Unarmed Guard,34.76,19.25,50.26
79022,TX,Armed Guard,29.71,23.95,35.47
79022,TX,Executive Protection,64.17,49.57,78.77
79024,TX,Unarmed Guard,44.05,19.2,68.9
79024,TX,Armed Guard,42.82,36.5,49.15
79024,TX,Executive Protection,63.55,46.43,80.67
79025,TX,Unarmed Guard,32.53,18.98,46.09
79025,TX,Armed Guard,31.37,28.8,33.94
79025,TX,Executive Protection,70.43,45.8,95.06
79027,TX,Unarmed Guard,36.49,18.51,54.47
79027,TX,Armed Guard,48.13,32.24,64.03
79027,TX,Executive Protection,56.02,43.09,68.95
79029,TX,Unarmed Guard,38.65,18.05,59.26
79029,TX,Armed Guard,52.56,39.68,65.44
79029,TX,Executive Protection,56.99,53.66,60.33
79031,TX,Unarmed Guard,25.15,19.04,31.26
79031,TX,Armed Guard,39.34,22.6,56.07
79031,TX,Executive Protection,68.08,50.11,86.05
79032,TX,Unarmed Guard,22.16,18.03,26.29
79032,TX,Armed Guard,48.21,33.72,62.7
79032,TX,Executive Protection,54.87,42.16,67.58
79033,TX,Unarmed Guard,31.24,19.6,42.88
79033,TX,Armed Guard,33.99,26.15,41.82
79033,TX,Executive Protection,76.49,56.23,96.75
79034,TX,Unarmed Guard,41.79,19.93,63.64
79034,TX,Armed Guard,41.29,26.92,55.67
79034,TX,Executive Protection,79.03,57.39,100.66
79035,TX,Unarmed Guard,36.46,19.33,53.6
79035,TX,Armed Guard,40.2,21.32,59.08
79035,TX,Executive Protection,79.92,58.7,101.14
79036,TX,Unarmed Guard,37.45,19.04,55.85
79036,TX,Armed Guard,56.55,33.98,79.12
79036,TX,Executive Protection,59.73,41.02,78.43
79039,TX,Unarmed Guard,25.8,18.3,33.3
79039,TX,Armed Guard,51.99,28.69,75.29
79039,TX,Executive Protection,69.96,50.59,89.32
79040,TX,Unarmed Guard,38.36,19.57,57.16
79040,TX,Armed Guard,44.58,38.09,51.07
79040,TX,Executive Protection,62.03,58.07,65.99
79041,TX,Unarmed Guard,41.94,18.35,65.53
79041,TX,Armed Guard,50.39,25.93,74.85
79041,TX,Executive Protection,72.96,55.12,90.8
79072,TX,Unarmed Guard,28.11,18.63,37.59
79072,TX,Armed Guard,41.93,38.77,45.08
79072,TX,Executive Protection,76.06,52.67,99.46
79042,TX,Unarmed Guard,34.9,18.43,51.37
79042,TX,Armed Guard,38.33,31.41,45.25
79042,TX,Executive Protection,50.42,45.7,55.14
79043,TX,Unarmed Guard,33.73,19.41,48.05
79043,TX,Armed Guard,46.28,39.79,52.77
79043,TX,Executive Protection,65.65,49.68,81.62
79044,TX,Unarmed Guard,28.36,18.17,38.55
79044,TX,Armed Guard,42.23,26.44,58.02
79044,TX,Executive Protection,52.88,46.37,59.39
79045,TX,Unarmed Guard,23.6,19.55,27.65
79045,TX,Armed Guard,35.9,23.3,48.51
79045,TX,Executive Protection,55.76,41.06,70.45
79046,TX,Unarmed Guard,34.89,18.25,51.54
79046,TX,Armed Guard,51.09,31.68,70.5
79046,TX,Executive Protection,55.08,41.92,68.24
79052,TX,Unarmed Guard,42.39,19.61,65.18
79052,TX,Armed Guard,35.94,22.95,48.93
79052,TX,Executive Protection,60.17,56.27,64.06
79053,TX,Unarmed Guard,44.73,19.8,69.67
79053,TX,Armed Guard,34.11,23.36,44.86
79053,TX,Executive Protection,82.77,58.8,106.73
79054,TX,Unarmed Guard,39.66,18.43,60.9
79054,TX,Armed Guard,44.0,29.35,58.65
79054,TX,Executive Protection,64.53,41.92,87.14
79056,TX,Unarmed Guard,39.02,18.69,59.35
79056,TX,Armed Guard,43.41,27.72,59.1
79056,TX,Executive Protection,66.1,47.35,84.85
79057,TX,Unarmed Guard,39.99,19.52,60.46
79057,TX,Armed Guard,46.55,22.78,70.32
79057,TX,Executive Protection,72.12,49.23,95.01
79061,TX,Unarmed Guard,37.07,18.79,55.34
79061,TX,Armed Guard,40.26,26.62,53.89
79061,TX,Executive Protection,66.64,42.93,90.36
79096,TX,Unarmed Guard,28.04,19.84,36.25
79096,TX,Armed Guard,52.55,28.76,76.35
79096,TX,Executive Protection,52.05,43.85,60.25
79062,TX,Unarmed Guard,24.44,18.48,30.39
79062,TX,Armed Guard,49.4,35.6,63.19
79062,TX,Executive Protection,56.07,45.88,66.25
79081,TX,Unarmed Guard,34.99,18.04,51.94
79081,TX,Armed Guard,29.11,23.94,34.27
79081,TX,Executive Protection,63.76,40.51,87.02
79063,TX,Unarmed Guard,27.16,19.87,34.45
79063,TX,Armed Guard,41.53,29.03,54.02
79063,TX,Executive Protection,52.99,42.08,63.89
79064,TX,Unarmed Guard,30.69,18.78,42.6
79064,TX,Armed Guard,40.55,36.77,44.34
79064,TX,Executive Protection,61.49,55.26,67.72
79065,TX,Unarmed Guard,38.76,19.23,58.3
79065,TX,Armed Guard,32.74,26.41,39.07
79065,TX,Executive Protection,55.7,44.56,66.83
79068,TX,Unarmed Guard,30.89,18.57,43.22
79068,TX,Armed Guard,42.48,38.25,46.71
79068,TX,Executive Protection,62.31,58.32,66.31
79070,TX,Unarmed Guard,30.41,18.44,42.37
79070,TX,Armed Guard,48.28,27.62,68.95
79070,TX,Executive Protection,53.76,47.87,59.65
79078,TX,Unarmed Guard,26.89,18.35,35.43
79078,TX,Armed Guard,30.4,22.71,38.09
79078,TX,Executive Protection,69.2,53.55,84.84
79080,TX,Unarmed Guard,26.59,19.33,33.85
79080,TX,Armed Guard,49.77,36.09,63.45
79080,TX,Executive Protection,68.31,48.45,88.18
79082,TX,Unarmed Guard,30.75,18.7,42.81
79082,TX,Armed Guard,48.22,31.1,65.34
79082,TX,Executive Protection,76.86,52.51,101.21
79083,TX,Unarmed Guard,43.04,18.25,67.84
79083,TX,Armed Guard,33.0,22.16,43.83
79083,TX,Executive Protection,52.76,48.64,56.89
79084,TX,Unarmed Guard,27.69,19.24,36.15
79084,TX,Armed Guard,24.46,21.53,27.4
79084,TX,Executive Protection,79.89,59.35,100.43
79086,TX,Unarmed Guard,33.14,19.91,46.36
79086,TX,Armed Guard,56.53,37.44,75.62
79086,TX,Executive Protection,63.37,50.69,76.05
79087,TX,Unarmed Guard,40.46,19.98,60.94
79087,TX,Armed Guard,33.34,23.71,42.97
79087,TX,Executive Protection,60.84,40.45,81.23
79088,TX,Unarmed Guard,39.86,18.76,60.96
79088,TX,Armed Guard,54.1,35.65,72.55
79088,TX,Executive Protection,58.98,42.33,75.64
79091,TX,Unarmed Guard,31.77,18.8,44.74
79091,TX,Armed Guard,45.24,36.75,53.72
79091,TX,Executive Protection,66.93,46.94,86.93
79094,TX,Unarmed Guard,22.02,19.51,24.53
79094,TX,Armed Guard,37.25,33.38,41.11
79094,TX,Executive Protection,78.72,57.04,100.41
79095,TX,Unarmed Guard,43.39,18.96,67.81
79095,TX,Armed Guard,31.56,28.38,34.74
79095,TX,Executive Protection,50.63,41.65,59.6
79097,TX,Unarmed Guard,43.29,18.89,67.7
79097,TX,Armed Guard,32.51,21.65,43.37
79097,TX,Executive Protection,53.44,43.3,63.58
79098,TX,Unarmed Guard,35.36,18.7,52.01
79098,TX,Armed Guard,41.32,25.3,57.34
79098,TX,Executive Protection,75.62,58.55,92.7
79120,TX,Unarmed Guard,27.6,18.24,36.95
79120,TX,Armed Guard,42.01,32.54,51.47
79120,TX,Executive Protection,58.05,55.07,61.04
79105,TX,Unarmed Guard,25.93,19.39,32.48
79105,TX,Armed Guard,55.28,39.11,71.44
79105,TX,Executive Protection,52.55,46.77,58.33
79124,TX,Unarmed Guard,35.27,19.06,51.49
79124,TX,Armed Guard,44.99,26.37,63.62
79124,TX,Executive Protection,67.52,49.0,86.04
79109,TX,Unarmed Guard,29.1,19.21,38.99
79109,TX,Armed Guard,32.22,25.8,38.63
79109,TX,Executive Protection,54.96,44.1,65.82
79116,TX,Unarmed Guard,42.3,18.18,66.43
79116,TX,Armed Guard,31.08,28.47,33.69
79116,TX,Executive Protection,70.28,48.56,91.99
79117,TX,Unarmed Guard,30.01,19.0,41.03
79117,TX,Armed Guard,53.25,32.86,73.64
79117,TX,Executive Protection,66.55,59.69,73.4
79201,TX,Unarmed Guard,42.28,18.18,66.39
79201,TX,Armed Guard,29.48,24.39,34.56
79201,TX,Executive Protection,62.65,48.01,77.28
79256,TX,Unarmed Guard,39.85,18.43,61.27
79256,TX,Armed Guard,44.15,28.12,60.19
79256,TX,Executive Protection,66.51,44.9,88.13
79225,TX,Unarmed Guard,23.77,18.33,29.21
79225,TX,Armed Guard,52.07,30.56,73.59
79225,TX,Executive Protection,48.22,44.52,51.91
79226,TX,Unarmed Guard,34.02,18.21,49.84
79226,TX,Armed Guard,38.33,29.96,46.7
79226,TX,Executive Protection,47.75,42.79,52.71
79227,TX,Unarmed Guard,35.39,18.21,52.57
79227,TX,Armed Guard,36.08,25.64,46.53
79227,TX,Executive Protection,54.35,42.85,65.85
79229,TX,Unarmed Guard,29.36,19.32,39.39
79229,TX,Armed Guard,28.11,24.8,31.41
79229,TX,Executive Protection,70.91,48.0,93.82
79231,TX,Unarmed Guard,29.59,19.25,39.93
79231,TX,Armed Guard,62.34,37.57,87.11
79231,TX,Executive Protection,56.91,40.08,73.73
79233,TX,Unarmed Guard,41.08,18.47,63.69
79233,TX,Armed Guard,39.85,29.37,50.34
79233,TX,Executive Protection,65.4,57.44,73.36
79255,TX,Unarmed Guard,31.79,18.77,44.81
79255,TX,Armed Guard,46.23,26.18,66.28
79255,TX,Executive Protection,66.75,46.11,87.4
79235,TX,Unarmed Guard,35.7,19.68,51.71
79235,TX,Armed Guard,45.23,21.41,69.05
79235,TX,Executive Protection,60.36,49.23,71.49
79236,TX,Unarmed Guard,22.26,18.99,25.53
79236,TX,Armed Guard,60.62,39.46,81.78
79236,TX,Executive Protection,70.75,53.98,87.52
79237,TX,Unarmed Guard,31.98,19.24,44.71
79237,TX,Armed Guard,36.62,22.29,50.95
79237,TX,Executive Protection,61.59,45.98,77.21
79239,TX,Unarmed Guard,26.92,18.75,35.08
79239,TX,Armed Guard,55.12,38.25,72.0
79239,TX,Executive Protection,71.77,51.33,92.21
79245,TX,Unarmed Guard,28.02,19.85,36.18
79245,TX,Armed Guard,52.39,28.12,76.65
79245,TX,Executive Protection,64.63,40.96,88.31
79241,TX,Unarmed Guard,43.73,19.59,67.87
79241,TX,Armed Guard,40.64,29.69,51.58
79241,TX,Executive Protection,76.95,55.5,98.4
79243,TX,Unarmed Guard,38.58,18.26,58.9
79243,TX,Armed Guard,45.67,39.86,51.47
79243,TX,Executive Protection,66.77,42.94,90.6
79244,TX,Unarmed Guard,27.33,19.36,35.3
79244,TX,Armed Guard,52.81,34.61,71.02
79244,TX,Executive Protection,64.98,53.94,76.03
79248,TX,Unarmed Guard,38.32,19.83,56.82
79248,TX,Armed Guard,52.67,31.58,73.77
79248,TX,Executive Protection,63.81,40.2,87.42
79250,TX,Unarmed Guard,31.95,19.93,43.98
79250,TX,Armed Guard,43.31,32.18,54.44
79250,TX,Executive Protection,52.87,46.19,59.54
79252,TX,Unarmed Guard,34.28,18.48,50.08
79252,TX,Armed Guard,39.7,36.54,42.85
79252,TX,Executive Protection,58.61,55.15,62.07
79257,TX,Unarmed Guard,32.56,18.86,46.27
79257,TX,Armed Guard,63.37,39.61,87.12
79257,TX,Executive Protection,68.7,58.12,79.28
79258,TX,Unarmed Guard,31.63,19.01,44.25
79258,TX,Armed Guard,38.64,35.86,41.43
79258,TX,Executive Protection,69.15,58.82,79.49
79259,TX,Unarmed Guard,38.68,18.97,58.39
79259,TX,Armed Guard,51.47,33.92,69.03
79259,TX,Executive Protection,64.43,54.24,74.62
79261,TX,Unarmed Guard,32.3,19.41,45.2
79261,TX,Armed Guard,45.79,24.32,67.26
79261,TX,Executive Protection,52.21,41.82,62.59
79311,TX,Unarmed Guard,22.36,18.71,26.01
79311,TX,Armed Guard,41.27,26.01,56.53
79311,TX,Executive Protection,61.93,57.54,66.32
79312,TX,Unarmed Guard,35.43,18.72,52.14
79312,TX,Armed Guard,50.9,28.21,73.58
79312,TX,Executive Protection,62.44,59.05,65.83
79313,TX,Unarmed Guard,24.13,18.36,29.89
79313,TX,Armed Guard,37.9,27.71,48.09
79313,TX,Executive Protection,67.64,44.69,90.58
79314,TX,Unarmed Guard,33.62,19.78,47.45
79314,TX,Armed Guard,33.2,28.09,38.3
79314,TX,Executive Protection,65.5,47.33,83.67
79316,TX,Unarmed Guard,43.51,19.89,67.14
79316,TX,Armed Guard,37.9,31.64,44.16
79316,TX,Executive Protection,62.08,55.59,68.58
79322,TX,Unarmed Guard,27.8,19.88,35.72
79322,TX,Armed Guard,41.44,24.21,58.68
79322,TX,Executive Protection,63.8,54.39,73.21
79323,TX,Unarmed Guard,33.55,18.67,48.43
79323,TX,Armed Guard,49.95,30.95,68.96
79323,TX,Executive Protection,49.82,42.1,57.55
79324,TX,Unarmed Guard,35.59,18.03,53.15
79324,TX,Armed Guard,32.32,24.57,40.06
79324,TX,Executive Protection,75.6,56.56,94.65
79325,TX,Unarmed Guard,23.68,19.27,28.1
79325,TX,Armed Guard,40.9,35.72,46.09
